Voter ID,Party,Sex,Age,Ethnicity,Voter Score,Turnout Score,PartisanshipScore,Kids in HH,Liberal Ideology, marriage,Zip,Outcome
2899407,3,0,57,3,88.14,30,69,15,52,24,85213,0
2899755,2,1,59,3,5.36,92,0,89,1,99,85203,0
2900041,3,1,54,3,50.44,21,66,27,38,23,85202,0
2900075,3,0,51,2,21.89,98,32,86,35,79,85201,0
2900384,3,0,35,3,23.85,98,3,27,26,80,85225,0
2900388,2,0,56,3,6.48,99,1,59,20,96,85224,0
2901596,3,0,37,3,34.09,79,81,39,63,34,85224,0
2901723,2,1,51,3,9.91,22,5,52,17,76,85213,0
2901938,1,0,41,2,84.51,97,57,70,32,33,85203,1
2903717,2,1,38,3,6.96,88,0,16,12,68,85202,0
2904279,3,0,52,3,9.67,88,2,85,30,99,85213,0
2904600,1,1,62,3,76.75,79,91,60,73,99,85204,0
2905002,2,0,36,3,8.84,31,10,55,11,86,85210,0
2905742,3,1,51,3,18.62,36,20,49,23,94,85204,0
2905938,3,1,41,3,7.93,95,1,57,11,17,85201,0
2905942,1,0,35,3,86.05,98,95,25,94,10,85210,0
2907150,1,0,43,2,95.34,99,98,42,66,73,85202,0
2907182,2,0,80,3,8.89,67,1,3,27,16,85204,0
2907500,1,1,39,3,76.45,29,92,20,69,40,85204,0
2908122,1,0,36,3,90.14,97,97,53,81,56,85204,0
2909048,1,0,57,3,86.5,4,66,64,45,36,85210,0
2909081,1,0,38,2,93.98,89,88,16,76,74,85204,0
2909332,1,0,35,3,75.63,86,12,22,17,75,85202,0
2910546,3,0,60,3,48.38,26,68,26,52,37,85210,0
3001382,2,0,48,3,18.6,21,27,41,23,43,85204,0
3001623,1,1,59,2,41.62,81,90,73,49,69,85210,0
3002189,2,0,42,3,14.5,59,39,69,46,40,85201,1
3002489,3,0,34,2,77.62,75,77,7,83,8,85204,0
3002680,2,1,44,3,6.38,85,0,71,11,64,85224,0
3003145,2,0,74,3,14.45,97,14,2,13,26,85213,0
3003295,3,1,64,2,85.36,59,75,49,33,74,85210,0
3003603,1,0,48,3,93.44,98,99,47,94,12,85203,0
3004388,2,1,68,3,3.52,99,0,10,5,89,85234,0
3004415,2,1,38,3,7.62,72,1,19,7,67,85204,0
3007233,1,1,52,3,91.43,88,97,50,78,70,85283,0
3007338,3,0,56,3,77.69,82,22,42,56,37,85213,0
3008056,2,0,49,3,6.63,91,1,92,4,96,85210,0
3008208,2,0,34,3,8.51,70,2,28,8,73,85203,0
3009122,2,1,46,3,6.39,96,0,85,9,97,85204,0
3009553,2,0,34,3,5.36,99,0,33,3,85,85204,0
3010211,1,1,55,2,79.19,87,67,89,31,83,85204,0
3010520,2,1,36,2,7.48,93,2,59,4,97,85204,0
3093897,3,0,55,2,63.41,20,72,76,29,87,85204,0
3094315,3,0,37,3,16.74,60,52,51,65,19,85204,1
3094344,2,0,37,3,8.71,26,0,20,10,78,85203,0
3095016,3,0,52,3,50.44,75,8,62,28,24,85201,0
3096031,2,1,34,3,5.94,95,0,4,5,19,85201,0
3096093,1,1,60,3,87.51,17,96,17,58,35,85210,0
3097209,1,0,34,3,96.1,98,98,5,84,4,85202,0
3097821,3,1,45,3,24.4,84,64,82,40,97,85201,1
3099023,2,1,40,3,7.37,81,0,80,7,84,85202,0
3099538,1,1,34,3,87.87,63,61,20,58,4,85213,1
3099665,2,0,66,3,21.44,97,6,18,16,57,85204,0
3018556,3,0,34,3,46.33,94,98,9,93,26,85213,0
3018855,3,1,49,3,11.15,98,2,67,12,96,85204,0
3019194,2,1,35,3,9.02,29,3,10,13,43,85204,0
3019286,1,1,55,3,88.35,92,98,20,84,15,85201,0
3019759,3,1,36,3,64.31,28,64,8,61,8,85201,1
3019992,3,0,41,2,54.55,28,25,87,18,80,85203,0
3020128,3,0,40,3,23.65,93,86,92,78,98,85282,0
3020219,1,1,57,3,96.2,98,98,78,77,99,85233,0
3020680,1,0,34,3,54.72,85,94,5,78,66,85202,0
3021198,2,1,34,3,7.82,20,6,6,20,1,85203,0
3021229,1,1,65,2,95.32,98,98,33,64,93,85201,0
3021518,1,1,41,3,82.09,98,97,20,84,33,85204,0
3021602,2,1,59,3,5.96,99,0,20,5,46,85202,0
3022014,3,0,34,3,46.76,38,24,51,57,39,85204,0
3022128,2,0,81,3,10.06,98,3,2,9,40,85282,0
3022301,2,0,39,3,7.19,99,0,63,10,98,85202,0
3022332,3,0,35,3,34.49,30,40,9,53,54,85202,1
3022473,1,0,51,3,96.01,99,98,47,81,98,85213,0
3023391,2,1,64,3,9.94,84,4,4,29,61,85204,0
2056201,1,1,61,3,84.82,97,3,23,40,57,85210,0
2056287,3,1,63,3,18.71,83,2,28,16,85,85203,0
2056313,3,1,70,3,40.37,53,10,6,45,32,85203,0
2056320,2,0,43,3,8.02,86,0,82,8,57,85204,0
2056348,1,1,57,2,92.8,98,96,70,60,95,85204,0
2056398,1,1,48,3,71.07,70,95,88,47,70,85204,0
2056586,3,1,61,3,33.98,25,29,10,44,22,85204,0
2056619,3,0,62,2,37.92,88,15,14,14,26,85213,0
2056625,1,0,62,3,91.09,98,99,17,62,15,85213,0
2056703,1,0,51,3,96.12,99,97,78,82,97,85204,0
2056853,1,1,51,2,75.72,9,1,73,34,74,85213,0
2056888,3,1,49,3,11.95,99,4,73,8,86,85213,0
2057033,3,0,59,3,56.89,88,87,82,41,96,85204,0
2057143,2,1,40,3,19.99,30,2,83,31,20,85204,0
1850801,2,1,37,3,5.28,91,0,7,6,8,85224,0
1850823,1,0,37,3,56.93,86,94,65,68,75,85210,0
1850850,3,1,58,3,56.05,82,47,19,43,20,85224,1
1850871,1,0,40,3,94.84,99,99,76,95,61,85204,0
1850874,1,1,39,3,92.45,98,97,50,78,42,85204,0
1850878,3,0,49,3,26.36,73,10,89,37,98,85202,0
1850941,3,0,72,3,10.95,99,6,11,11,63,85224,0
1851034,2,1,46,3,6.88,30,0,79,7,66,85225,0
1851067,1,1,39,3,77.51,20,95,25,71,67,85225,0
1851095,2,1,39,3,7.3,73,0,26,5,75,85225,0
1851098,1,0,79,3,95.13,99,94,6,90,95,85225,0
1851101,2,1,36,3,11.22,65,11,23,14,15,85225,0
1851128,2,1,60,3,6.16,99,3,58,5,96,85225,0
1851206,1,1,41,3,91.74,99,0,72,11,95,85283,0
1851372,2,0,37,3,23.55,82,1,23,3,87,85210,0
1851485,1,1,47,3,78.39,79,97,77,65,94,85213,0
1851850,3,1,69,3,11.3,86,2,29,3,98,85225,0
1851877,3,0,69,3,13.34,89,6,14,30,89,85225,0
1851884,1,0,54,3,96.85,99,97,45,92,83,85202,0
1851949,1,1,54,3,87.12,99,98,73,64,66,85202,0
1852282,3,1,59,3,38.62,72,81,45,59,55,85202,0
1852496,2,1,53,3,6.68,90,0,93,3,99,85202,0
1852500,2,0,64,3,10.08,98,1,4,20,28,85213,0
1852617,2,1,37,3,8.59,31,2,19,16,22,85204,0
1852733,3,0,36,2,70.42,81,72,64,47,81,85202,0
1852764,3,1,37,3,64.73,85,74,36,65,23,85204,0
1853045,2,0,59,3,6.99,98,0,29,10,55,85202,0
1853445,3,1,36,3,47.2,88,49,14,71,53,85202,1
1943964,3,1,36,2,89.69,99,98,35,73,36,85213,0
1947372,2,0,36,3,11.47,52,6,40,41,93,85204,0
1949010,2,0,44,3,4.66,99,0,91,6,95,85204,0
1953450,2,1,52,3,8.1,95,2,33,29,52,85204,0
2042914,3,1,66,3,11.4,90,4,3,15,37,85201,0
2043471,3,0,55,3,24.43,78,21,68,40,67,85202,0
2043475,1,0,52,3,86.45,94,98,59,97,92,85202,0
2043760,2,1,38,3,5.57,89,1,52,7,82,85210,0
2044292,3,0,37,3,42.81,29,97,43,81,40,85204,0
2044987,1,0,48,3,74.87,80,98,44,71,9,85204,0
2045171,3,1,66,3,27.95,93,6,55,33,96,85234,0
2047369,3,1,47,3,73.48,43,58,88,43,96,85210,1
2049252,3,1,46,3,32.03,62,83,78,35,61,85204,0
2051185,1,1,58,2,91.25,98,93,53,63,83,85210,0
2126705,3,1,46,3,28.28,50,78,68,44,91,85203,0
2126833,3,1,58,3,11.4,99,2,46,23,59,85213,0
2126873,3,1,40,3,78.2,90,78,69,63,93,85224,0
2129102,2,0,85,3,5.42,98,1,0,12,86,85201,0
2129334,2,0,47,3,14.4,98,6,92,18,98,85203,0
2130444,3,0,80,3,43.17,81,32,6,31,44,85202,0
2130642,1,0,73,3,88.05,30,26,5,19,38,85204,0
2133392,2,0,51,3,6.18,89,2,81,15,96,85204,0
2133869,1,1,59,3,93.47,87,96,52,36,95,85203,0
2137425,1,0,40,3,98.24,99,98,80,89,92,85210,0
2138348,3,0,64,3,37.38,86,34,9,44,50,85203,0
2139844,2,1,49,3,6.97,92,0,85,6,98,85224,0
1921684,2,0,37,3,7.45,69,2,56,8,83,85203,0
1921711,1,0,41,3,91.38,89,81,59,70,37,85203,0
1921755,2,0,48,3,6.73,93,0,89,5,88,85203,0
1922053,1,1,61,3,91.44,98,92,4,66,32,85225,0
1922112,2,0,40,3,6.93,39,0,89,16,97,85213,0
1922114,2,1,37,3,4.69,84,0,28,11,74,85213,0
1922372,3,1,50,3,86.6,98,90,21,54,17,85210,0
1922728,2,1,42,3,5.35,96,0,95,3,98,85213,0
1922887,1,0,39,3,94.2,98,98,72,69,50,85204,0
1923318,2,0,69,3,4.45,99,0,27,7,96,85204,0
1923320,3,0,61,3,16.08,91,13,32,21,74,85204,0
1923373,3,1,36,3,10.37,89,4,48,13,75,85210,0
1923478,2,0,54,3,6.18,99,0,82,10,97,85204,0
1923737,1,0,42,3,97.98,98,96,43,95,17,85202,0
1923745,1,0,65,3,78.47,84,98,10,78,58,85213,0
1924073,2,0,37,3,5.14,99,1,43,5,63,85204,0
1924670,2,1,37,3,5.12,73,2,11,7,23,85210,0
1924874,3,1,37,3,7.96,91,1,30,9,67,85204,0
1925062,1,1,37,3,95.13,97,97,17,94,13,85201,0
1925647,2,1,58,3,5.5,88,1,86,5,86,85234,0
1925701,3,0,37,3,35.02,79,11,21,58,11,85201,0
1925981,2,0,57,3,6.11,98,0,58,5,85,85210,0
1926018,3,1,42,3,84.53,93,75,52,61,87,85210,0
1926070,3,0,60,3,81.32,79,92,14,39,23,85210,0
1926102,2,0,66,3,15.84,34,9,5,46,54,85203,0
1926104,3,1,60,3,30.15,5,18,16,54,30,85203,0
1926549,2,0,37,3,15.55,4,13,82,56,74,85202,0
1926581,2,1,40,3,8.3,80,1,77,9,56,85210,0
1926894,3,0,62,3,82.49,71,99,22,83,85,85204,0
1927210,1,0,85,3,93.49,98,93,1,59,92,85204,0
1927254,2,1,76,3,10.56,99,24,1,19,95,85204,0
1927347,3,1,58,3,74.69,91,6,15,21,92,85213,0
1927376,2,0,52,3,5.53,98,0,91,11,97,85213,0
1927490,2,0,37,3,14.75,60,20,15,30,4,85204,0
1927560,2,0,82,3,48.88,19,48,4,16,28,85201,1
1927757,1,0,81,3,95.94,98,99,2,94,59,85201,0
1927912,1,0,75,3,35.18,86,97,14,50,69,85204,0
1928065,3,0,60,2,73.72,75,96,37,24,88,85210,0
1928133,2,1,46,3,3.65,99,0,92,4,95,85213,0
1928166,1,1,65,3,72.83,99,97,5,86,46,85203,0
1928207,2,1,62,3,3.77,98,0,88,3,99,85203,0
1928310,2,0,46,3,57.42,60,5,57,23,26,85202,0
1928354,1,0,70,3,94.04,97,93,6,74,14,85202,0
1928357,1,1,43,3,96.77,98,97,37,87,50,85224,0
1928683,1,0,67,3,95.23,98,98,10,48,12,85203,0
1928713,1,0,37,3,90.54,99,97,23,94,79,85203,0
1928842,3,1,36,3,12.77,17,7,15,8,52,85282,0
1928878,1,1,77,3,78.37,57,92,4,51,34,85201,0
1929197,3,1,67,3,25.6,7,2,4,13,40,85202,0
1929229,1,1,47,3,96.17,99,97,60,93,85,85213,0
1929920,2,1,43,3,4.54,86,1,61,13,70,85210,0
1930250,1,1,37,3,75.59,97,87,13,71,52,85204,0
2756969,1,1,35,3,79.23,97,1,9,5,13,85201,0
2756973,2,0,35,3,6.06,97,2,43,5,11,85204,0
2757252,2,1,52,3,4.04,91,0,73,6,97,85204,0
2761759,2,1,63,3,17.85,57,2,8,18,61,85204,0
2763646,3,1,49,3,77.81,98,9,53,31,72,85204,0
2765037,2,0,43,3,9.44,75,10,68,16,83,85204,0
2869608,2,0,60,2,60.93,79,5,39,20,61,85203,0
2869734,2,0,47,3,5.66,99,1,84,10,97,85203,0
2869980,2,1,45,3,8.72,87,1,90,12,84,85204,0
2872147,1,1,64,2,93.3,97,60,45,38,96,85203,1
2783504,2,0,64,3,6.87,97,0,17,7,98,85202,0
2783920,1,0,44,3,96.11,99,7,91,13,98,85204,0
2784366,2,0,35,3,14.6,94,2,32,15,12,85201,0
2784845,1,0,75,3,82.32,38,98,4,41,48,85210,0
2784987,2,1,56,3,4.76,90,0,20,5,50,85210,0
2785225,3,1,62,3,66.77,90,20,12,11,95,85202,0
2785654,1,1,37,3,82.02,98,95,8,84,27,85204,0
2786090,3,0,52,3,46.97,98,6,61,25,19,85202,0
2787115,1,0,36,3,90.15,25,77,68,71,41,85201,0
2788256,2,1,53,3,5.09,94,0,93,2,99,85213,0
2791467,3,1,37,3,17.99,90,15,13,42,19,85282,0
2792176,2,0,54,3,6.66,94,2,15,16,23,85213,0
2792438,3,0,53,3,91.79,98,96,87,69,58,85282,0
2792741,3,1,49,3,51.86,91,66,19,73,8,85210,0
2793371,2,1,35,3,4.9,82,2,39,6,60,85204,0
2897006,1,1,47,3,83.57,97,95,67,65,45,85210,0
2898007,3,0,34,3,13.95,26,0,6,27,28,85213,0
2898832,2,0,35,3,5.34,99,0,66,5,91,85203,0
2899190,2,0,43,3,10.66,86,5,42,8,34,85282,0
2899345,2,1,38,3,4.48,5,0,59,7,84,85203,0
2899985,3,1,47,3,9.24,92,14,76,9,57,85204,0
2900120,3,0,34,2,70.14,80,80,32,55,20,85210,0
2900284,3,1,49,3,19.01,87,83,76,59,80,85201,0
2900774,1,1,71,3,79.34,99,4,3,60,50,85282,0
2901252,2,0,42,2,16.7,56,2,75,20,60,85204,0
2901324,1,0,62,3,91.26,98,95,11,61,20,85204,0
2901383,2,1,55,3,13.23,99,0,81,3,99,85202,0
2901385,2,0,51,3,9.23,99,0,78,3,99,85202,0
2903747,1,1,63,3,91.86,31,95,15,85,28,85201,0
2904613,3,0,37,2,44.03,79,54,55,30,45,85204,1
2905033,3,0,42,3,41.98,22,60,81,57,72,85204,1
2905441,2,0,77,3,8.94,98,23,1,7,22,85204,0
2906176,3,0,61,3,79.27,65,98,13,71,48,85201,0
2906448,2,0,67,3,51.15,21,92,7,49,16,85204,0
2906700,3,1,46,3,36.45,89,52,48,41,73,85225,1
2907126,1,0,43,2,95.32,99,98,28,61,92,85202,0
2907543,3,1,60,3,12.05,92,2,15,17,93,85213,0
2908129,2,1,56,3,4.7,99,0,78,2,98,85203,0
2908421,3,1,57,2,56.57,25,57,27,26,75,85203,1
2908633,2,0,53,3,8.87,77,1,89,12,96,85234,0
2909224,1,1,36,3,85.07,98,95,28,75,24,85203,0
2909291,2,0,53,3,10.75,98,70,37,32,27,85202,0
2910386,3,1,70,3,36.02,69,53,2,36,18,85203,1
2910881,2,0,49,3,6.69,79,2,98,4,87,85202,0
3000716,1,0,61,3,86.21,8,98,32,42,27,85201,0
3000851,1,0,53,2,90.97,99,99,28,60,29,85204,0
3001244,3,0,53,3,11.4,80,0,63,6,62,85203,0
3001358,3,0,53,2,77.95,20,90,45,41,52,85204,0
3001758,2,0,46,3,11.62,98,98,94,36,95,85213,0
3002437,3,0,58,3,72.97,56,68,33,47,32,85203,0
3002794,1,1,42,3,96.36,99,97,72,74,97,85225,0
3003328,1,0,72,2,91.96,61,94,7,34,36,85282,0
3003537,3,0,62,3,88.81,98,9,9,33,33,85202,0
3004029,2,1,60,3,8.1,89,0,5,17,26,85204,0
3004202,3,1,61,2,57.04,88,6,69,6,81,85203,0
3005008,3,0,34,3,29.17,60,63,9,65,11,85202,1
3005274,1,0,72,2,91.1,85,61,13,30,90,85210,1
3005413,3,0,58,3,45.76,26,36,31,44,23,85203,1
3005532,3,1,54,3,49.14,85,21,41,34,58,85213,0
3005783,1,1,34,3,90.32,76,20,6,87,69,85202,0
3006021,3,0,46,2,69.79,30,80,91,25,71,85210,0
3006219,3,0,59,2,78.54,76,96,40,34,20,85210,0
3007427,3,0,45,3,81.01,87,64,38,79,29,85202,1
3008330,2,1,46,2,16.71,44,3,43,18,39,85202,0
3008865,2,1,51,3,6.08,99,1,84,10,93,85203,0
3008994,1,1,58,3,95.32,97,95,16,77,37,85202,0
3009119,2,0,40,3,7.01,96,0,93,10,98,85204,0
3009315,3,0,37,3,63.09,17,46,37,29,7,85203,1
2710498,2,0,41,2,16.83,24,0,77,15,74,85204,0
2710601,2,0,69,3,4.98,99,0,3,5,96,85204,0
2711182,2,0,43,3,20.16,99,17,74,16,35,85203,0
2711266,2,1,87,3,4.79,97,0,2,7,38,85203,0
2711758,3,0,54,3,37.57,51,41,64,35,28,85204,1
2712673,1,0,51,2,84.81,19,97,53,32,38,85202,0
2713624,2,1,53,3,7.01,91,0,85,6,98,85213,0
2714023,1,0,63,3,69.45,99,1,33,10,26,85204,0
2794247,1,1,46,2,89.15,83,94,39,46,51,85201,0
2794298,1,0,46,3,73.21,87,75,32,69,41,85201,0
2794363,1,0,35,2,89.94,99,96,30,34,28,85203,0
2796393,3,1,66,3,37.36,85,5,3,17,28,85204,0
2800470,1,0,54,3,97.17,98,93,53,98,38,85203,0
2800688,3,0,86,3,83.69,62,56,11,53,89,85202,1
2801115,3,1,40,3,28.37,93,33,75,5,93,85202,0
2802779,1,1,34,3,51.33,99,27,5,25,54,85210,0
2883581,1,0,58,2,91.73,57,95,44,46,80,85210,0
2883812,2,0,74,3,19.34,88,0,6,26,75,85203,0
2883908,3,0,35,3,13.58,86,2,27,26,32,85204,0
2884130,1,1,48,3,91.09,96,86,93,66,96,85213,0
2884334,1,1,34,3,86.7,98,40,5,72,6,85203,1
2884598,1,0,57,3,93.18,38,94,38,70,37,85282,0
2884925,3,1,34,3,58.47,25,77,24,44,33,85210,0
2885274,2,1,63,3,4.46,98,0,7,7,94,85213,0
2885535,1,1,36,3,71.02,21,96,31,54,20,85203,0
2886154,3,0,34,3,88.89,21,97,14,73,13,85204,0
2886901,2,1,59,3,10.93,76,2,18,13,33,85213,0
2886970,3,1,34,2,80.73,89,83,10,69,10,85202,0
2887447,1,0,34,3,89.73,99,93,36,86,82,85234,0
2889974,2,0,66,3,7.7,73,1,62,15,98,85203,0
2890994,2,1,48,3,12.82,98,6,20,20,87,85224,0
2891007,1,0,44,3,95.17,99,99,87,87,98,85210,0
2891129,2,1,53,3,10.74,4,39,84,32,87,85210,1
2891403,1,0,49,3,95.32,96,98,92,80,90,85204,0
2891489,2,0,47,2,22.87,27,3,62,12,39,85204,0
2891570,3,1,63,3,26.66,99,4,9,14,90,85202,0
2891741,2,1,34,3,12.0,22,3,29,24,27,85202,0
2893017,3,1,70,3,56.02,29,5,76,20,93,85204,0
2893244,1,0,34,3,94.79,98,97,25,75,8,85202,0
2893469,1,0,34,3,94.43,99,96,19,91,4,85204,0
2893524,3,0,62,2,83.65,82,95,46,72,84,85201,0
2666637,3,1,73,3,31.09,61,67,1,42,31,85210,0
2666755,1,1,56,3,38.48,9,95,47,58,92,85202,0
2669378,2,1,55,3,6.27,97,1,82,7,95,85234,0
2669752,2,0,69,3,6.09,99,1,1,11,11,85204,0
2669852,1,1,60,2,84.57,98,98,14,70,94,85210,0
2669932,2,0,76,3,6.41,74,0,8,12,34,85204,0
2669940,3,0,52,3,83.27,88,90,8,73,9,85210,0
2670147,1,1,71,3,91.44,94,90,5,67,40,85210,0
2670704,2,1,51,3,7.2,85,0,46,7,77,85210,0
2670710,1,0,64,3,84.05,19,97,6,83,20,85202,0
2671321,1,1,75,2,81.54,34,97,9,48,95,85210,0
2671683,2,1,47,3,6.28,90,0,93,7,99,85213,0
2671693,2,1,48,3,6.32,98,3,45,11,48,85204,0
2811202,2,1,75,3,12.16,84,1,4,15,31,85202,0
2818479,1,0,59,3,82.18,22,97,42,33,45,85210,0
2818691,1,1,66,3,68.18,91,98,3,79,12,85201,0
2818909,3,0,50,2,81.67,11,94,62,47,25,85203,0
2819001,3,0,43,2,81.56,70,97,52,47,24,85204,0
2820472,2,1,47,3,5.48,95,83,69,13,95,85204,0
2821262,2,1,36,2,10.89,26,2,4,22,75,85203,0
2821651,3,1,63,3,48.51,96,1,22,19,42,85282,0
2821939,3,1,43,3,49.67,39,15,36,38,76,85203,0
2821940,2,1,35,3,8.7,22,14,12,17,7,85213,0
2822570,3,0,40,3,84.93,20,56,53,36,36,85204,1
2824154,2,0,37,3,6.81,99,2,21,17,14,85202,0
2824414,2,1,35,3,12.03,21,23,9,68,16,85201,0
2937770,1,0,62,3,90.92,98,97,4,77,24,85202,0
2940217,3,0,34,3,53.96,31,70,9,55,11,85203,0
2941037,3,0,55,2,73.34,26,91,54,19,26,85204,0
3024225,3,0,58,3,48.89,66,9,37,44,84,85202,0
3024530,2,1,35,3,10.48,48,1,12,9,6,85202,0
3025244,2,1,86,3,5.71,98,0,6,3,98,85213,0
3025299,1,0,82,3,91.03,81,97,1,37,28,85203,0
3026723,2,0,42,3,8.91,21,0,91,19,68,85210,0
3027220,3,1,48,3,85.79,80,60,25,48,22,85282,1
3027507,2,0,40,3,9.37,98,3,72,9,58,85202,0
3027605,1,1,37,3,73.21,25,97,10,59,8,85204,0
3027902,3,0,88,3,85.6,98,81,78,24,95,85202,0
3029146,1,0,45,3,91.48,99,93,96,74,98,85213,0
2520643,2,0,66,3,6.75,98,1,1,9,19,85204,0
2521826,2,1,44,3,19.35,77,0,88,8,87,85213,0
2620313,2,0,43,3,9.89,88,3,95,19,99,85203,0
2627819,3,0,39,3,34.4,20,98,79,67,53,85201,0
2630529,3,0,83,3,78.78,76,26,2,29,7,85203,0
2752141,2,0,87,3,7.1,79,0,2,6,19,85201,0
2752306,3,1,42,3,52.52,89,96,55,84,69,85210,0
2752903,2,1,56,3,3.97,99,2,74,4,95,85213,0
2753021,2,0,40,3,12.94,88,1,57,25,39,85202,0
2753078,1,1,37,3,89.85,99,88,8,87,24,85224,0
2753683,2,1,35,3,10.37,41,2,12,19,13,85224,0
2754381,2,0,35,3,12.64,29,3,12,14,7,85203,0
2754983,3,0,41,3,70.66,99,35,93,59,99,85202,1
2755184,1,1,35,3,52.16,68,59,7,82,6,85202,1
2756020,1,1,41,3,79.74,60,96,47,95,74,85204,0
2756119,2,1,49,3,5.99,98,1,65,8,72,85204,0
2756714,2,1,59,3,37.92,90,1,77,9,87,85203,0
2761125,2,0,34,3,14.31,62,14,16,9,8,85203,0
2765277,2,0,75,3,7.83,98,1,1,15,13,85204,0
2871712,1,0,66,3,96.67,99,98,2,88,9,85204,0
2871937,1,1,48,3,84.62,90,94,40,80,73,85202,0
2871955,3,1,54,3,62.21,24,3,24,27,39,85210,0
2872506,3,0,57,2,8.95,98,1,49,11,80,85225,0
2873384,2,0,55,3,8.57,98,0,48,10,36,85210,0
2873426,3,1,61,3,19.05,99,87,13,75,96,85202,0
2873960,2,0,61,3,8.34,97,1,9,12,73,85201,0
2874062,1,1,54,3,94.27,97,94,36,58,27,85201,0
2874158,2,0,59,2,10.59,97,1,27,9,33,85210,0
2874463,2,0,39,3,11.56,91,0,74,8,95,85204,0
2875009,1,0,43,3,62.92,68,97,77,75,90,85204,0
2875311,2,1,53,3,7.08,79,0,48,8,54,85234,0
2875859,1,1,78,3,80.79,98,67,1,50,57,85213,0
2876122,3,0,36,3,43.91,59,65,55,71,89,85210,1
2877004,3,0,47,3,40.59,33,96,83,52,82,85204,0
2878454,1,0,72,3,97.94,99,94,4,64,99,85210,0
2878659,1,1,66,3,92.42,99,86,3,78,86,85201,0
2879147,1,1,43,3,44.66,65,78,47,84,38,85201,0
2879283,1,0,46,2,86.69,97,98,93,59,72,85204,0
2879383,2,0,62,3,10.72,66,16,22,36,82,85224,0
2879786,1,0,51,3,93.06,98,99,80,53,99,85203,0
2879932,1,1,72,3,92.87,79,89,3,71,27,85201,0
2880878,1,1,51,3,83.81,99,98,60,84,59,85203,0
2880955,2,1,66,3,15.49,84,2,30,20,73,85210,0
2881237,1,1,44,3,58.55,43,0,16,17,38,85210,0
2881258,2,0,62,3,5.75,97,1,42,8,49,85202,0
2881683,1,0,51,2,94.88,99,98,59,61,98,85202,0
2881923,2,0,44,2,10.48,98,1,70,12,87,85204,0
2881924,3,1,34,2,81.05,39,75,12,61,25,85201,0
2882023,3,0,43,3,76.46,85,84,78,57,91,85210,0
2882072,3,0,36,2,66.47,17,97,53,41,14,85203,0
2882501,2,1,35,2,29.21,74,98,13,80,30,85233,0
2882799,3,0,40,2,75.57,25,88,62,31,90,85202,0
2969266,2,1,43,3,4.91,99,0,85,9,91,85203,0
2969698,1,1,39,2,81.69,83,37,18,49,53,85201,1
2972611,2,0,65,3,9.17,96,2,6,14,34,85203,0
2973193,1,1,46,3,95.4,99,95,29,91,79,85202,0
2973474,2,0,61,3,14.38,86,1,4,23,78,85213,0
2974104,3,1,39,3,65.58,78,97,61,76,73,85210,0
2976108,3,0,38,3,31.97,42,12,69,35,96,85203,0
2577308,1,1,47,2,94.81,98,96,58,76,93,85201,0
2581067,3,1,45,3,53.49,35,45,13,57,79,85202,1
2691413,2,1,84,3,8.87,98,24,4,16,94,85213,0
2692634,3,0,63,3,71.49,87,53,58,48,90,85202,1
2692807,2,1,42,3,7.86,55,2,43,16,66,85201,0
2693491,3,1,43,3,82.23,94,19,81,33,94,85213,0
2693899,2,0,42,2,8.0,98,2,78,12,35,85210,0
2694705,3,1,36,3,47.41,64,80,6,63,8,85201,0
2695328,1,1,52,3,88.58,74,96,54,39,58,85210,0
2695492,1,0,47,2,94.68,99,98,74,74,89,85213,0
2696010,1,0,41,2,94.01,84,93,57,35,29,85203,0
2696630,3,0,40,3,29.7,66,14,86,30,78,85204,0
2699400,3,1,35,3,17.12,97,34,8,27,2,85210,0
2701837,3,1,35,2,59.46,49,6,6,74,11,85213,0
2702077,3,0,54,2,22.63,87,10,70,16,95,85210,0
2703151,2,0,36,3,4.94,99,0,17,5,35,85204,0
2703464,1,1,36,3,92.86,91,97,15,94,18,85210,0
2704364,2,0,35,3,5.54,90,1,65,7,60,85203,0
2704433,2,0,77,3,8.8,99,1,1,5,36,85203,0
2704610,1,1,53,3,92.14,99,98,47,86,97,85210,0
2669336,2,1,63,3,7.04,96,1,6,10,32,85202,0
2670490,2,0,74,3,8.34,69,0,1,16,18,85202,0
2670638,2,0,63,2,33.93,99,10,8,25,92,85202,0
2670768,3,0,47,3,40.5,38,79,75,74,61,85204,0
2671555,2,0,53,3,5.73,84,1,68,6,78,85203,0
2671870,3,1,51,3,83.72,88,84,22,50,29,85213,0
2672315,2,1,92,3,15.84,67,94,0,48,63,85213,0
2672425,2,1,62,3,6.2,98,1,3,10,23,85201,0
2672684,1,0,46,3,89.43,96,94,88,70,97,85202,0
2818220,3,0,75,3,10.52,77,57,2,29,14,85202,1
2818371,3,0,56,2,64.39,28,83,67,29,34,85204,0
2818447,1,1,64,2,77.27,20,97,12,46,53,85210,0
2818531,2,1,73,3,16.19,98,96,8,57,47,85204,0
2819464,3,0,61,3,82.81,79,5,20,24,28,85213,0
2821147,3,1,71,3,7.83,99,1,15,9,98,85203,0
2822230,3,1,54,3,33.97,76,54,31,29,22,85204,1
2822303,3,1,51,3,70.36,98,31,60,21,83,85225,0
2822352,2,1,40,3,4.84,89,0,82,8,91,85204,0
2822440,2,0,35,3,9.49,28,2,36,14,9,85204,0
2823148,2,1,52,3,26.54,84,1,57,18,71,85233,0
